"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:15 GMT 2024","34250","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config delete on worker Validating events for worker slice configs deletion",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:11:34 GMT 2024","148","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have overall slice health status Normal in workersliceconfig CR",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:32:46 GMT 2024","1272588","","SliceHealth Suite","","SliceHealth Suite","","[AfterSuite]",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","260","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice configs deletion",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","417","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with invalid values on slice subnet",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:09 GMT 2024","28118","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should have gateway pod running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:42 GMT 2024","1759","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for worker slice configs creation",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:43 GMT 2024","2506","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart Should have application namespaces created",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:01 GMT 2024","20045","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have gateway pod running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","125","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice gateways deletion",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","206","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","15","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotaions from pod spec which will remove sidecars from daemonsets",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:02 GMT 2024","21622","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate deployments with labels and annotations with nsm sidecars injected",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","355","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid namespace in both applicationNamespace and allowedNamespace",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:04 GMT 2024","23042","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Connectivity between iperf-server and iperf-client",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:05 GMT 2024","24668","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router deleted from deattach cluster",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:44 GMT 2024","3529","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for slice gateway job creation",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:56 GMT 2024","15041","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have gateway pod deleted from deattached cluster",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy should able to remove the label from gw pod",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:42 GMT 2024","1118","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Onboard label app ns on workers",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","204","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Verify Events - should have ClusterNodeIpAutoDetected event in auto-detection",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should re-establish connection on node restart",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","750","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should successfully deploy slice for valid namespace and valid clusters in allowedNamespaces of sliceconfigs manifest",""
"failed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 05:10:00 GMT 2024","739760","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice healthy",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:13:35 GMT 2024","121333","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when slice is installed should eventually have slicehealth status normal",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","15","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have vl3 router running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:51 GMT 2024","10620","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting mesh-dns pod Should restart mesh-dns pod",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","413","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","504","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  verify l3 traffic is not working when gw svc type=NodePort",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:10 GMT 2024","29649","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate pods with labels and annotations with nsm sidecars injected",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:51 GMT 2024","70748","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Application namespaces should be isolated",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:18 GMT 2024","37789","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have gateway pods from both slices",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","146","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should contain application namespaces",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","398","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:36 GMT 2024","55896","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove vl3 router from spoke",""
