"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Apr 15 19:32:27 GMT 2024","Mon Apr 15 19:44:03 GMT 2024","696592","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[BeforeSuite]",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","263","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Verify Events - should have ClusterNodeIpAutoDetected event in auto-detection",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:23 GMT 2024","10758","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deleted app ns entry should get removed from cluster objs",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:49:24 GMT 2024","81","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when atleast one gateway is down should have tunnel status in warning state",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:33 GMT 2024","20479","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Should restart nsm-manager pod",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:35 GMT 2024","22621","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config delete on worker Validating events for worker slice configs deletion",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:17 GMT 2024","4480","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Check ping between iperf-server and iperf-client after nsm-manager pod restart",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","61","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create workerSliceGw cr with default gw svc type & protocol",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","158","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have gateway pod running on attached cluster",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:51:23 GMT 2024","119134","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should not have slice ingress status when ingress is unavailable",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid namespace in both applicationNamespace and allowedNamespace",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:14 GMT 2024","1320","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export deletion Validating events for worker service imports deletion",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:17 GMT 2024","4446","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting mesh-dns pod Check ping between iperf-server and iperf-client after mesh-dns pod restart",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:59 GMT 2024","46164","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have gateway pod running",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:49:24 GMT 2024","970","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are up should have tunnel status in normal state",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:39:53 GMT 2024","100297","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have gateway pods from both slices",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:16 GMT 2024","3624","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for slice gateway job creation",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","507","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice qos config deletion Validating events for slice qos config deletion",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  Verify load balancer creation",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2017","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have vl3 router pods running",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:53:00 GMT 2024","216287","","SliceHealth Suite","","SliceHealth Suite","","[BeforeSuite]",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:49:24 GMT 2024","66","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are down should have tunnel status in error state",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2668","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Support more than two node ips in auto detection",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","568","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should reconcile medium qos slice",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:51:23 GMT 2024","119933","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slice egress unavailable when egress is unavailable",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:49 GMT 2024","36908","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router deleted from deattach cluster",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2048","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should have vl3 router running",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2024","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove vl3 router from spoke",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:16 GMT 2024","3980","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export deletion Validating events for service export deletion",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:53:24 GMT 2024","240789","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slicegateway in Error state when both slicegateways are unavailable",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:17 GMT 2024","4424","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Check ping between iperf-server and iperf-client after vl3 pod restart",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:48 GMT 2024","35228","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate pods with labels and annotations with nsm sidecars injected",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:32 GMT 2024","19424","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-client pod Check ping between iperf-server and iperf-client after iperf-client pod restart",""
