"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:15 GMT 2024","5536","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export creation Validating events for worker service imports creation",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:12 GMT 2024","2457","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config update on worker Validating events for slice configs updates",""
"passed","Mon Apr 15 15:23:39 GMT 2024","Mon Apr 15 15:27:17 GMT 2024","218558","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[BeforeSuite]",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:54:44 GMT 2024","94567","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Verify Node IP address in cluster status should match with openvpn server endpoint ip",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying clusters in namespaceisolationprofile with * and a cluster name in both applicationNamespace and allowedNamespace",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","458","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should get attached to slice",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while creating namespaces with same name in both allowedNamespace and applicationNamespace",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:39 GMT 2024","29274","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-sleep on client cluster",""
"passed","Mon Apr 15 15:23:39 GMT 2024","Mon Apr 15 15:24:09 GMT 2024","30941","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: Should update new certificate and expiry TS",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","6","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router running on attached cluster",""
"passed","Mon Apr 15 14:39:31 GMT 2024","Mon Apr 15 14:43:31 GMT 2024","240046","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slicegateway in Error state when both slicegateways are unavailable",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:14 GMT 2024","4037","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should have vl3 router running",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotations from pod spec which will remove sidecars from deployments",""
"passed","Mon Apr 15 15:23:39 GMT 2024","Mon Apr 15 15:23:39 GMT 2024","73","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: rotation Interval should be 30 by default",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:19 GMT 2024","9617","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config delete on worker Validating events for worker slice configs deletion",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","112","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should install slice on each worker cluster with correct namespaceisolationprofile",""
"passed","Mon Apr 15 14:39:31 GMT 2024","Mon Apr 15 14:41:30 GMT 2024","119608","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are up should have gw in normal state",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","261","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should reconcile low qos slice",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","256","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Node IP Auto-detection should work",""
"passed","Mon Apr 15 15:23:39 GMT 2024","Mon Apr 15 15:23:39 GMT 2024","127","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: should have FSM's running simultaneously",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy there should be two pods in one node (not balanced)",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:54:22 GMT 2024","72010","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have gateway pods from both slices",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should re-establish connection on node restart",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:54:10 GMT 2024","60516","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Iperf traffic",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:30 GMT 2024","20541","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Should restart nsm-manager pod",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:50 GMT 2024","40193","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have gateway pod running",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","169","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have gateway pod running on attached cluster",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have GW pod running",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:14 GMT 2024","4141","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should have vl3 router running",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:15 GMT 2024","5432","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Check bandwidth ceiling",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceGw cr with gw svc type=LB & protocol=TCP",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","417","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"passed","Mon Apr 15 15:23:39 GMT 2024","Mon Apr 15 15:23:39 GMT 2024","86","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: should update certificate creation and expiry TS once all jobs are over",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","378","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice gateways deletion",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotaions from pod spec which will remove sidecars from statefulsets",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:54:40 GMT 2024","90148","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have gateway pod running",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:11 GMT 2024","1984","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export deletion Validating events for service export deletion",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice gw edge creation",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should verify cluster CR status field",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:20 GMT 2024","10551","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deboarded app ns gets deleted",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid namespace in both applicationNamespace and allowedNamespace",""
"passed","Mon Apr 15 14:39:31 GMT 2024","Mon Apr 15 14:41:30 GMT 2024","119959","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are down should have gw in error state",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:22 GMT 2024","12937","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity should onboard deployment in application Namespaces without slice annotations",""
"passed","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:20 GMT 2024","10826","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Should restart worker-operator pod",""
"skipped","Mon Apr 15 15:53:10 GMT 2024","Mon Apr 15 15:53:10 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  Verify load balancer creation",""
"passed","Mon Apr 15 14:39:31 GMT 2024","Mon Apr 15 14:41:30 GMT 2024","119398","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slice egress unavailable when egress is unavailable",""
