"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have vl3 router running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config update on worker Validating events for slice configs updates",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid namespace in both applicationNamespace and allowedNamespace",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for slice gateway job creation",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for worker slice gateways creation",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have vl3 router running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export deletion Validating events for worker service imports deletion",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have gateway pod running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy there should be two pods in one node (not balanced)",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","137","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should get attached to slice",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-server on server cluster",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create workerSliceConfig cr with default gw svc type & protocol",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate statefulsets with labels and annotations with nsm sidecars injected",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","281","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid values on slice name",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice qos config deletion Validating events for slice qos config deletion",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router running on attached cluster",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while Deleting Slice without removing the namespaceIsolationProfile part in slice configs",""
